,L_T0_A,L_T0_B,L_T0_C,L_T2_A,L_T2_B,L_T2_C,L_T4_A,L_T4_B,L_T4_C,L_T8_A,L_T8_B,L_T8_C,D_T0_A,D_T0_B,D_T0_C,D_T2_A,D_T2_B,D_T2_C,D_T4_A,D_T4_B,D_T4_C,D_T8_A,D_T8_B,D_T8_C
RXN-14140,188.2872807,179.1975017,172.1371691,126.6008124,140.3521642,138.2749609,134.0253661,163.3374421,174.3165691,150.9339243,129.8541158,163.2934898,178.4532905,245.5131484,184.8784453,153.5036683,152.3915523,151.1312548,132.460368,132.4766945,141.0082587,61.53030315,112.1228846,118.7038262
EAR180y,617.9428308,636.8776073,523.0004897,1149.454995,1297.013262,1105.167784,1115.470961,1299.69936,1028.788586,944.4468353,907.9643254,597.6541727,174.3975339,240.4855754,217.0921138,1131.663154,952.2319594,916.5379322,911.5467929,965.6079065,910.3845703,896.2022415,1010.205205,940.9184025
3-DEHYDROQUINATE-DEHYDRATASE-RXN,1267.93456,1449.723933,1316.149264,820.895744,730.6275781,704.7895395,526.603604,422.3439573,480.1726352,730.2538398,602.6042562,774.0111417,997.716124,944.3457963,929.9946035,679.6801312,707.7167004,727.2175969,681.1127799,715.3741503,661.8575143,1167.738145,1156.404653,1026.951451
3OAS60,6667.172487,6474.518743,5261.302564,5084.127863,5425.954943,4518.701894,6795.191595,6505.496978,4999.57031,6485.719513,6297.924617,4371.911034,3696.822142,3839.389919,3503.586598,5153.459263,4893.749057,4729.758248,5910.554054,5482.572534,5657.075079,6571.703899,6065.628208,5501.758992
EAR40y,617.9428308,636.8776073,523.0004897,1149.454995,1297.013262,1105.167784,1115.470961,1299.69936,1028.788586,944.4468353,907.9643254,597.6541727,174.3975339,240.4855754,217.0921138,1131.663154,952.2319594,916.5379322,911.5467929,965.6079065,910.3845703,896.2022415,1010.205205,940.9184025
TRANS-RXN-250,495.756404,547.2788565,500.7626736,442.0980751,507.6567641,487.0580712,395.7441914,445.6778776,454.5063919,498.3039119,541.7351394,465.9307576,517.1089667,500.2435141,555.335633,501.4453163,433.0675186,528.9593917,427.9488813,427.8506578,404.5174422,441.4130443,468.2779298,503.1299791
ACETOLACTREDUCTOISOM-RXN,2109.218155,2122.118162,1558.294372,4582.748456,5745.480083,4572.360834,4476.658293,5239.631802,4181.458805,3376.036749,3053.600692,2091.245293,1060.580351,1241.810532,1107.870077,6112.85719,6205.866152,6401.952454,4691.761911,5172.478938,4887.698767,3901.823789,2910.798024,2421.993666
TKT1,26138.88159,27661.79813,24218.62898,19435.23424,19564.69352,18559.80184,22943.66524,22309.56119,19025.10285,24317.00894,22370.4149,19122.75628,17350.52674,18367.40005,16211.17852,16056.4837,14484.08522,16393.67848,18714.53377,20567.25215,20262.00547,30906.9388,26015.80696,23945.50212
ABC-25-RXN,126.1925392,133.1873323,143.3103704,163.7772414,188.1316243,151.6896959,244.8337397,212.3386747,191.427398,163.1418153,186.6652915,140.4324012,104.7737122,114.7962503,120.4511083,206.377154,201.4667979,174.69473,194.3797116,169.7664307,169.2099104,163.1890649,174.7797907,194.9356413
IPPISOM-RXN,283.4324491,201.7989884,196.8458536,257.2206982,246.8605441,272.422311,285.9911356,273.0068674,294.0923712,159.8123905,226.2302174,207.9270437,183.1850065,175.9650552,206.5876567,346.2360518,403.7945651,225.0718149,190.4607658,220.7944908,194.7676573,187.26614,195.6654261,202.5588228
FRUCTOSE-6-PHOSPHATE-PHOSPHOKETOLASE-RXN,11938.21482,13309.85408,13575.77492,5603.593102,6711.02334,6622.751485,6979.872218,9234.398956,9835.51832,12536.39419,15151.33765,18059.17135,24943.57906,29697.87375,26066.46019,8901.507163,9265.750766,11712.67225,8935.196422,9824.864187,9883.797634,2787.590256,4313.433325,5762.036189
2PGADEHYDRAT-RXN,1302.988044,1446.495149,1262.613781,3015.309826,3818.37519,3474.416368,3240.881098,3446.420027,2959.103968,2444.907612,2239.983498,1711.315773,770.5937543,739.0532319,647.7748556,3603.072214,3219.163921,3497.144734,2818.505819,3022.431252,2922.396162,4324.510219,2720.628817,2251.016595
NDHPQRcm,3701.6478162,3646.1041224,3627.2348919,3538.7941369,3519.7535645999997,3473.3844649000002,3699.94436,3354.251042,3408.2632249999997,4048.5805579999997,2964.3259879999996,3395.415965,6695.37819,6904.5335939999995,6363.600122,4061.024824,3786.542638,4424.245604,3668.133268,4218.646738,4105.984233,4349.9249092,3020.7224199,2768.303911
ABC-20-RXN,3836.854108,3815.615272,4230.950418,16167.727555000001,13611.173707,14181.43871,8621.946781999999,9314.900980999999,10619.408167,9822.912973,10743.399113,12619.320892,5338.727606,5908.2362109999995,5750.139827,7774.108,14982.586398,7589.064084000001,6632.4238700000005,8015.330672,6756.0581950000005,5596.582356,8833.524515000001,8578.257241
TRANS-RXN-2,128.1955954,125.1153728,144.957616,93.44345678,124.4256775,122.7964205,131.9147305,184.3379703,196.774532,112.090635,120.7237483,214.4587833,287.2827593,275.6785865,271.7152908,155.2092646,189.4132288,254.3230255,181.8390851,156.0281068,147.17737,65.54314901,69.2523699,79.4988928
DTDPDEHYRHAMREDUCT-RXN,58.08862915,54.88932484,69.18431675,96.45776184,119.4486504,121.7645178,72.81693121,74.66854494,90.90127837,110.9808267,120.7237483,105.5964567,38.52968771,40.22058405,32.91396564,78.45743045,60.26784553,70.69042562,74.45997018,54.95329549,66.97892289,68.21837958,101.1304449,77.32084095
UDPNACETYLGLUCOSAMENOLPYRTRANS-RXN,927.4150103,836.2550079,678.6652024,1059.025843,1865.389757,2614.841425,1277.989909,1587.873276,2159.172718,878.9681475,1000.282486,900.2914404,890.238574,878.9873472,899.8818265,590.1363247,681.8876238,600.462351,761.8430633,1092.196748,1524.651797,757.0902518,573.8053506,655.5936091
